INFO 2025-07-05 13:30:33,331 autoreload 15923 8467643072 Watching for file changes with StatReloader
ERROR 2025-07-07 15:37:09,684 certificate_service 51640 8467643072 Certificate generation failed: Certificate() got unexpected keyword arguments: 'issued_at', 'certificate_file'
INFO 2025-07-07 16:08:51,912 certificate_service 52097 8467643072 Certificate generated: YITP-CERT-20250707-4768A689 for testuser@example.com
INFO 2025-07-07 16:09:17,029 certificate_service 52097 8467643072 Certificate generated: YITP-CERT-20250707-792783CB for testuser@example.com
INFO 2025-07-09 03:07:48,633 autoreload 4662 8422750912 Watching for file changes with StatReloader
INFO 2025-07-09 03:08:23,134 basehttp 4662 6157119488 "GET / HTTP/1.1" 200 70468
INFO 2025-07-09 03:08:23,324 basehttp 4662 6190772224 "GET /static/assets/css/swiper-bundle.css HTTP/1.1" 200 15806
INFO 2025-07-09 03:08:23,330 basehttp 4662 6190772224 "GET /static/assets/css/default.css HTTP/1.1" 200 8364
INFO 2025-07-09 03:08:23,331 basehttp 4662 6207598592 "GET /static/assets/css/jquery.fancybox.min.css HTTP/1.1" 200 12795
INFO 2025-07-09 03:08:23,338 basehttp 4662 6207598592 "GET /static/assets/css/navbar-auth.css HTTP/1.1" 200 6931
INFO 2025-07-09 03:08:23,359 basehttp 4662 6207598592 "GET /static/assets/css/messages.css HTTP/1.1" 200 8659
INFO 2025-07-09 03:08:23,380 basehttp 4662 6207598592 "GET /static/assets/css/preloader.css HTTP/1.1" 304 0
INFO 2025-07-09 03:08:23,425 basehttp 4662 6207598592 "GET /static/assets/css/meanmenu.css HTTP/1.1" 304 0
INFO 2025-07-09 03:08:23,434 basehttp 4662 6173945856 "GET /static/assets/css/animate.min.css HTTP/1.1" 200 68606
INFO 2025-07-09 03:08:23,445 basehttp 4662 6173945856 "GET /static/assets/css/owl.carousel.min.css HTTP/1.1" 304 0
INFO 2025-07-09 03:08:23,458 basehttp 4662 6207598592 "GET /static/assets/css/backToTop.css HTTP/1.1" 304 0
INFO 2025-07-09 03:08:23,490 basehttp 4662 6173945856 "GET /static/assets/img/logo/youthImpact.png HTTP/1.1" 200 120503
INFO 2025-07-09 03:08:23,544 basehttp 4662 6157119488 "GET /static/assets/css/bootstrap.min.css HTTP/1.1" 200 153084
INFO 2025-07-09 03:08:23,581 basehttp 4662 6241251328 "GET /static/assets/css/elegantFont.css HTTP/1.1" 200 25256
INFO 2025-07-09 03:08:23,593 basehttp 4662 6224424960 "GET /static/assets/css/fontAwesome5Pro.css HTTP/1.1" 200 173772
INFO 2025-07-09 03:08:23,598 basehttp 4662 6190772224 "GET /static/assets/css/style.css HTTP/1.1" 200 175605
INFO 2025-07-09 03:08:23,632 basehttp 4662 6207598592 "GET /static/assets/img/hero/hero-1.jpg HTTP/1.1" 200 370048
INFO 2025-07-09 03:08:23,926 basehttp 4662 6207598592 "GET /static/assets/img/about/D.jpg HTTP/1.1" 200 197385
INFO 2025-07-09 03:08:23,927 basehttp 4662 6190772224 "GET /static/assets/img/about/D2.jpg HTTP/1.1" 200 366629
INFO 2025-07-09 03:08:23,956 basehttp 4662 6207598592 "GET /static/assets/js/vendor/waypoints.min.js HTTP/1.1" 200 8833
INFO 2025-07-09 03:08:23,958 basehttp 4662 6190772224 "GET /static/assets/js/vendor/jquery-3.5.1.min.js HTTP/1.1" 200 89476
INFO 2025-07-09 03:08:23,983 basehttp 4662 6190772224 "GET /static/assets/js/jquery.meanmenu.js HTTP/1.1" 200 11264
INFO 2025-07-09 03:08:23,988 basehttp 4662 6190772224 "GET /static/assets/js/swiper-bundle.min.js HTTP/1.1" 200 141283
INFO 2025-07-09 03:08:23,994 basehttp 4662 6190772224 "GET /static/assets/js/owl.carousel.min.js HTTP/1.1" 200 42766
INFO 2025-07-09 03:08:24,002 basehttp 4662 6190772224 "GET /static/assets/js/jquery.fancybox.min.js HTTP/1.1" 200 68253
INFO 2025-07-09 03:08:24,006 basehttp 4662 6190772224 "GET /static/assets/js/isotope.pkgd.min.js HTTP/1.1" 200 35503
INFO 2025-07-09 03:08:24,009 basehttp 4662 6190772224 "GET /static/assets/js/parallax.min.js HTTP/1.1" 200 15991
WARNING 2025-07-09 03:08:24,024 basehttp 4662 6190772224 "GET /static/assets/js/jquery.appear.js HTTP/1.1" 404 1837
INFO 2025-07-09 03:08:24,027 basehttp 4662 6207598592 "GET /static/assets/js/wow.min.js HTTP/1.1" 200 8415
INFO 2025-07-09 03:08:24,030 basehttp 4662 6207598592 "GET /static/assets/js/main.js HTTP/1.1" 200 8167
INFO 2025-07-09 03:08:24,262 basehttp 4662 6207598592 "GET /static/assets/img/hero/1.jpg HTTP/1.1" 200 213442
INFO 2025-07-09 03:08:24,266 basehttp 4662 6207598592 "GET /static/assets/img/hero/3.jpg HTTP/1.1" 200 182047
INFO 2025-07-09 03:08:24,269 basehttp 4662 6207598592 "GET /static/assets/img/hero/hero-sm-1.jpg HTTP/1.1" 200 183439
INFO 2025-07-09 03:08:24,275 basehttp 4662 6207598592 "GET /static/assets/img/hero/4.jpg HTTP/1.1" 200 215809
INFO 2025-07-09 03:08:24,767 basehttp 4662 6241251328 "GET /static/assets/fonts/fa-brands-400.woff2 HTTP/1.1" 200 77376
INFO 2025-07-09 03:08:24,769 basehttp 4662 6207598592 "GET /static/assets/fonts/fa-solid-900.woff2 HTTP/1.1" 200 140704
INFO 2025-07-09 03:08:24,772 basehttp 4662 6224424960 "GET /static/assets/fonts/fa-light-300.woff2 HTTP/1.1" 200 189452
INFO 2025-07-09 03:08:24,847 basehttp 4662 6224424960 "GET /static/assets/img/favicon.png HTTP/1.1" 304 0
INFO 2025-07-09 03:08:31,518 basehttp 4662 6157119488 - Broken pipe from ('127.0.0.1', 52631)
INFO 2025-07-09 03:08:33,704 basehttp 4662 6173945856 "GET /web_courses_list/ HTTP/1.1" 302 0
INFO 2025-07-09 03:08:38,339 basehttp 4662 6173945856 "GET /lms/courses/courses/ HTTP/1.1" 200 58133
WARNING 2025-07-09 03:08:38,716 basehttp 4662 6173945856 "GET /static/assets/js/jquery.appear.js HTTP/1.1" 404 1837
INFO 2025-07-09 03:09:08,987 basehttp 4662 6157119488 "GET /lms/courses/courses/personal-initiative-pi/ HTTP/1.1" 200 63214
WARNING 2025-07-09 03:09:09,243 basehttp 4662 6157119488 "GET /static/assets/js/jquery.appear.js HTTP/1.1" 404 1837
INFO 2025-07-09 03:09:38,864 basehttp 4662 6157119488 "GET /lms/courses/courses/test-paid-course/ HTTP/1.1" 200 60436
WARNING 2025-07-09 03:09:39,208 basehttp 4662 6157119488 "GET /static/assets/js/jquery.appear.js HTTP/1.1" 404 1837
INFO 2025-07-09 11:55:21,936 autoreload 4662 8422750912 /Users/djsean/Desktop/APPS2024/YITP2025/YITPAPP/courses/templatetags/course_extras.py changed, reloading.
INFO 2025-07-09 11:55:27,489 autoreload 8623 8422750912 Watching for file changes with StatReloader
INFO 2025-07-09 13:33:57,172 autoreload 10544 8422750912 Watching for file changes with StatReloader
INFO 2025-07-09 13:36:59,302 basehttp 10544 6160986112 "GET /documentation/ HTTP/1.1" 200 216468
INFO 2025-07-09 13:37:03,924 basehttp 10544 6245117952 "GET /static/assets/css/swiper-bundle.css HTTP/1.1" 200 15806
INFO 2025-07-09 13:37:03,949 basehttp 10544 6160986112 "GET /static/assets/css/preloader.css HTTP/1.1" 200 3392
INFO 2025-07-09 13:37:03,961 basehttp 10544 6194638848 "GET /static/assets/css/meanmenu.css HTTP/1.1" 200 2936
INFO 2025-07-09 13:37:03,962 basehttp 10544 6228291584 "GET /static/assets/css/owl.carousel.min.css HTTP/1.1" 200 2937
INFO 2025-07-09 13:37:04,002 basehttp 10544 6245117952 "GET /static/assets/css/backToTop.css HTTP/1.1" 200 1165
INFO 2025-07-09 13:37:04,003 basehttp 10544 6211465216 "GET /static/assets/css/animate.min.css HTTP/1.1" 200 68606
INFO 2025-07-09 13:37:04,034 basehttp 10544 6160986112 "GET /static/assets/css/jquery.fancybox.min.css HTTP/1.1" 200 12795
INFO 2025-07-09 13:37:04,033 basehttp 10544 6245117952 "GET /static/assets/css/default.css HTTP/1.1" 200 8364
INFO 2025-07-09 13:37:04,041 basehttp 10544 6177812480 "GET /static/assets/css/bootstrap.min.css HTTP/1.1" 200 153084
INFO 2025-07-09 13:37:04,041 basehttp 10544 6245117952 "GET /static/assets/css/navbar-auth.css HTTP/1.1" 200 6931
INFO 2025-07-09 13:37:04,043 basehttp 10544 6160986112 "GET /static/assets/css/messages.css HTTP/1.1" 200 8659
INFO 2025-07-09 13:37:04,055 basehttp 10544 6228291584 "GET /static/assets/css/elegantFont.css HTTP/1.1" 200 25256
INFO 2025-07-09 13:37:04,057 basehttp 10544 6194638848 "GET /static/assets/css/fontAwesome5Pro.css HTTP/1.1" 200 173772
INFO 2025-07-09 13:37:04,058 basehttp 10544 6211465216 "GET /static/assets/css/style.css HTTP/1.1" 200 175605
INFO 2025-07-09 13:37:04,847 basehttp 10544 6194638848 "GET /static/assets/js/vendor/jquery-3.5.1.min.js HTTP/1.1" 200 89476
INFO 2025-07-09 13:37:04,849 basehttp 10544 6211465216 "GET /static/assets/img/logo/youthImpact.png HTTP/1.1" 200 120503
INFO 2025-07-09 13:37:04,853 basehttp 10544 6211465216 "GET /static/assets/js/vendor/waypoints.min.js HTTP/1.1" 200 8833
INFO 2025-07-09 13:37:04,856 basehttp 10544 6211465216 "GET /static/assets/js/jquery.meanmenu.js HTTP/1.1" 200 11264
INFO 2025-07-09 13:37:04,862 basehttp 10544 6211465216 "GET /static/assets/js/swiper-bundle.min.js HTTP/1.1" 200 141283
INFO 2025-07-09 13:37:04,867 basehttp 10544 6211465216 "GET /static/assets/js/owl.carousel.min.js HTTP/1.1" 200 42766
INFO 2025-07-09 13:37:04,874 basehttp 10544 6211465216 "GET /static/assets/js/jquery.fancybox.min.js HTTP/1.1" 200 68253
INFO 2025-07-09 13:37:04,879 basehttp 10544 6211465216 "GET /static/assets/js/isotope.pkgd.min.js HTTP/1.1" 200 35503
INFO 2025-07-09 13:37:04,884 basehttp 10544 6211465216 "GET /static/assets/js/parallax.min.js HTTP/1.1" 200 15991
WARNING 2025-07-09 13:37:04,912 basehttp 10544 6211465216 "GET /static/assets/js/jquery.appear.js HTTP/1.1" 404 1837
INFO 2025-07-09 13:37:04,916 basehttp 10544 6194638848 "GET /static/assets/js/wow.min.js HTTP/1.1" 200 8415
INFO 2025-07-09 13:37:04,920 basehttp 10544 6194638848 "GET /static/assets/js/main.js HTTP/1.1" 200 8167
INFO 2025-07-09 13:37:08,741 basehttp 10544 6160986112 "GET / HTTP/1.1" 200 65845
INFO 2025-07-09 13:37:08,977 basehttp 10544 6160986112 "GET /static/assets/img/hero/hero-1.jpg HTTP/1.1" 200 370048
INFO 2025-07-09 13:37:09,049 basehttp 10544 6160986112 "GET /static/assets/img/about/D.jpg HTTP/1.1" 200 197385
INFO 2025-07-09 13:37:09,051 basehttp 10544 6177812480 "GET /static/assets/img/about/D2.jpg HTTP/1.1" 200 366629
WARNING 2025-07-09 13:37:09,172 basehttp 10544 6177812480 "GET /static/assets/js/jquery.appear.js HTTP/1.1" 404 1837
INFO 2025-07-09 13:37:09,174 basehttp 10544 6160986112 "GET /static/assets/img/hero/1.jpg HTTP/1.1" 200 213442
INFO 2025-07-09 13:37:09,177 basehttp 10544 6160986112 "GET /static/assets/img/hero/3.jpg HTTP/1.1" 200 182047
INFO 2025-07-09 13:37:09,179 basehttp 10544 6160986112 "GET /static/assets/img/hero/hero-sm-1.jpg HTTP/1.1" 200 183439
INFO 2025-07-09 13:37:09,182 basehttp 10544 6160986112 "GET /static/assets/img/hero/4.jpg HTTP/1.1" 200 215809
INFO 2025-07-09 13:37:12,129 basehttp 10544 6194638848 "GET /static/assets/fonts/fa-brands-400.woff2 HTTP/1.1" 200 77376
INFO 2025-07-09 13:37:12,134 basehttp 10544 6160986112 "GET /static/assets/fonts/fa-solid-900.woff2 HTTP/1.1" 200 140704
INFO 2025-07-09 13:37:12,137 basehttp 10544 6177812480 "GET /static/assets/fonts/fa-light-300.woff2 HTTP/1.1" 200 189452
INFO 2025-07-09 13:37:12,264 basehttp 10544 6177812480 "GET /static/assets/img/favicon.png HTTP/1.1" 200 1571
INFO 2025-07-09 13:37:19,243 basehttp 10544 6160986112 "GET /web_courses_list/ HTTP/1.1" 200 89059
INFO 2025-07-09 13:37:19,469 basehttp 10544 6160986112 "GET /static/assets/img/hero/sylvester.jpeg HTTP/1.1" 200 68707
INFO 2025-07-09 13:37:19,739 basehttp 10544 6160986112 "GET /static/assets/img/hero/ruth.jpeg HTTP/1.1" 200 97374
WARNING 2025-07-09 13:37:19,756 basehttp 10544 6194638848 "GET /static/assets/img/course/course-dot.png%20 HTTP/1.1" 404 1860
WARNING 2025-07-09 13:37:19,759 basehttp 10544 6160986112 "GET /static/assets/js/jquery.appear.js HTTP/1.1" 404 1837
INFO 2025-07-09 13:37:19,760 basehttp 10544 6177812480 "GET /static/assets/img/hero/meshack.jpeg HTTP/1.1" 200 188051
WARNING 2025-07-09 13:37:19,763 basehttp 10544 6194638848 "GET /static/assets/img/cta/cta-shape.png%20 HTTP/1.1" 404 1848
INFO 2025-07-09 13:37:19,765 basehttp 10544 6211465216 "GET /static/assets/img/hero/levin.jpeg HTTP/1.1" 200 61761
INFO 2025-07-09 13:37:19,765 basehttp 10544 6228291584 "GET /static/assets/img/hero/lilian.jpeg HTTP/1.1" 200 63171
INFO 2025-07-09 13:37:19,799 basehttp 10544 6211465216 "GET /static/assets/fonts/ElegantIcons.woff HTTP/1.1" 200 63664
INFO 2025-07-09 13:37:19,803 basehttp 10544 6228291584 "GET /static/assets/fonts/fa-regular-400.woff2 HTTP/1.1" 200 173220
INFO 2025-07-09 13:37:22,480 basehttp 10544 6160986112 "GET /registration2/ HTTP/1.1" 302 0
INFO 2025-07-09 13:37:22,500 basehttp 10544 6160986112 "GET /register/ HTTP/1.1" 200 15700
INFO 2025-07-09 13:37:22,616 basehttp 10544 6160986112 "GET /static/img/logo/logo.png HTTP/1.1" 200 16336
INFO 2025-07-09 13:37:22,619 basehttp 10544 6177812480 "GET /static/img/logo/logo-icon.png HTTP/1.1" 200 200544
INFO 2025-07-09 13:37:22,748 basehttp 10544 6177812480 "GET /static/assets/js/bootstrap.bundle.min.js HTTP/1.1" 200 80821
INFO 2025-07-09 13:37:22,803 basehttp 10544 6194638848 "GET /static/assets/js/ajax-form.js HTTP/1.1" 200 1202
INFO 2025-07-09 13:37:22,805 basehttp 10544 6160986112 "GET /static/assets/js/purecounter.js HTTP/1.1" 200 5361
INFO 2025-07-09 13:37:22,824 basehttp 10544 6177812480 "GET /static/assets/js/backToTop.js HTTP/1.1" 200 1003
INFO 2025-07-09 13:37:22,824 basehttp 10544 6211465216 "GET /static/assets/js/imagesloaded.pkgd.min.js HTTP/1.1" 200 5594
INFO 2025-07-09 13:41:07,126 basehttp 10544 6160986112 "GET /documentation/ HTTP/1.1" 200 216468
WARNING 2025-07-09 13:41:08,442 basehttp 10544 6160986112 "GET /static/assets/js/jquery.appear.js HTTP/1.1" 404 1837
INFO 2025-07-09 13:41:11,232 basehttp 10544 6177812480 "GET / HTTP/1.1" 200 65845
WARNING 2025-07-09 13:41:11,614 basehttp 10544 6177812480 "GET /static/assets/js/jquery.appear.js HTTP/1.1" 404 1837
INFO 2025-07-09 13:41:39,246 basehttp 10544 6160986112 "GET /web_courses_list/ HTTP/1.1" 200 89059
WARNING 2025-07-09 13:41:39,462 basehttp 10544 6160986112 "GET /static/assets/js/jquery.appear.js HTTP/1.1" 404 1837
WARNING 2025-07-09 13:41:39,547 basehttp 10544 6177812480 "GET /static/assets/img/course/course-dot.png%20 HTTP/1.1" 404 1860
WARNING 2025-07-09 13:41:39,549 basehttp 10544 6160986112 "GET /static/assets/img/cta/cta-shape.png%20 HTTP/1.1" 404 1848
INFO 2025-07-09 13:41:45,905 basehttp 10544 6160986112 "GET /registration2/ HTTP/1.1" 302 0
INFO 2025-07-09 13:41:45,913 basehttp 10544 6160986112 "GET /register/ HTTP/1.1" 200 15700
INFO 2025-07-09 13:42:34,460 basehttp 10544 6160986112 "POST /register/ HTTP/1.1" 200 16661
INFO 2025-07-09 13:44:13,701 basehttp 10544 6160986112 "GET /static/assets/img/favicon.png HTTP/1.1" 304 0
INFO 2025-07-09 13:44:16,887 basehttp 10544 6160986112 "GET / HTTP/1.1" 200 65845
INFO 2025-07-09 13:44:16,960 basehttp 10544 6160986112 "GET /static/assets/css/preloader.css HTTP/1.1" 304 0
INFO 2025-07-09 13:44:16,969 basehttp 10544 6245117952 "GET /static/assets/css/swiper-bundle.css HTTP/1.1" 304 0
INFO 2025-07-09 13:44:16,972 basehttp 10544 6194638848 "GET /static/assets/css/meanmenu.css HTTP/1.1" 304 0
INFO 2025-07-09 13:44:16,972 basehttp 10544 6160986112 "GET /static/assets/css/backToTop.css HTTP/1.1" 304 0
INFO 2025-07-09 13:44:16,973 basehttp 10544 6177812480 "GET /static/assets/css/bootstrap.min.css HTTP/1.1" 304 0
INFO 2025-07-09 13:44:16,981 basehttp 10544 6211465216 "GET /static/assets/css/animate.min.css HTTP/1.1" 304 0
INFO 2025-07-09 13:44:16,983 basehttp 10544 6228291584 "GET /static/assets/css/owl.carousel.min.css HTTP/1.1" 304 0
INFO 2025-07-09 13:44:17,004 basehttp 10544 6211465216 "GET /static/assets/css/default.css HTTP/1.1" 304 0
INFO 2025-07-09 13:44:17,039 basehttp 10544 6160986112 "GET /static/assets/css/fontAwesome5Pro.css HTTP/1.1" 304 0
INFO 2025-07-09 13:44:17,041 basehttp 10544 6245117952 "GET /static/assets/css/jquery.fancybox.min.css HTTP/1.1" 304 0
INFO 2025-07-09 13:44:17,041 basehttp 10544 6194638848 "GET /static/assets/css/elegantFont.css HTTP/1.1" 304 0
INFO 2025-07-09 13:44:17,041 basehttp 10544 6228291584 "GET /static/assets/css/navbar-auth.css HTTP/1.1" 304 0
INFO 2025-07-09 13:44:17,041 basehttp 10544 6177812480 "GET /static/assets/css/style.css HTTP/1.1" 304 0
INFO 2025-07-09 13:44:17,053 basehttp 10544 6245117952 "GET /static/assets/css/messages.css HTTP/1.1" 304 0
INFO 2025-07-09 13:44:17,054 basehttp 10544 6194638848 "GET /static/assets/img/logo/youthImpact.png HTTP/1.1" 304 0
INFO 2025-07-09 13:44:17,112 basehttp 10544 6211465216 "GET /static/assets/img/hero/hero-1.jpg HTTP/1.1" 200 370048
INFO 2025-07-09 13:44:17,144 basehttp 10544 6194638848 "GET /static/assets/img/about/D.jpg HTTP/1.1" 200 197385
INFO 2025-07-09 13:44:17,264 basehttp 10544 6211465216 "GET /static/assets/js/vendor/jquery-3.5.1.min.js HTTP/1.1" 304 0
INFO 2025-07-09 13:44:17,266 basehttp 10544 6211465216 "GET /static/assets/js/vendor/waypoints.min.js HTTP/1.1" 304 0
INFO 2025-07-09 13:44:17,273 basehttp 10544 6194638848 "GET /static/assets/img/about/D2.jpg HTTP/1.1" 200 366629
INFO 2025-07-09 13:44:17,307 basehttp 10544 6194638848 "GET /static/assets/js/jquery.meanmenu.js HTTP/1.1" 304 0
INFO 2025-07-09 13:44:17,310 basehttp 10544 6194638848 "GET /static/assets/js/swiper-bundle.min.js HTTP/1.1" 304 0
INFO 2025-07-09 13:44:17,319 basehttp 10544 6194638848 "GET /static/assets/js/owl.carousel.min.js HTTP/1.1" 304 0
INFO 2025-07-09 13:44:17,321 basehttp 10544 6194638848 "GET /static/assets/js/jquery.fancybox.min.js HTTP/1.1" 304 0
INFO 2025-07-09 13:44:17,325 basehttp 10544 6194638848 "GET /static/assets/js/isotope.pkgd.min.js HTTP/1.1" 304 0
INFO 2025-07-09 13:44:17,326 basehttp 10544 6194638848 "GET /static/assets/js/parallax.min.js HTTP/1.1" 304 0
WARNING 2025-07-09 13:44:17,455 basehttp 10544 6194638848 "GET /static/assets/js/jquery.appear.js HTTP/1.1" 404 1837
INFO 2025-07-09 13:44:17,479 basehttp 10544 6211465216 "GET /static/assets/js/wow.min.js HTTP/1.1" 304 0
INFO 2025-07-09 13:44:17,481 basehttp 10544 6211465216 "GET /static/assets/js/main.js HTTP/1.1" 304 0
INFO 2025-07-09 13:44:17,536 basehttp 10544 6211465216 "GET /static/assets/img/hero/1.jpg HTTP/1.1" 200 213442
INFO 2025-07-09 13:44:17,543 basehttp 10544 6211465216 "GET /static/assets/img/hero/3.jpg HTTP/1.1" 200 182047
INFO 2025-07-09 13:44:17,554 basehttp 10544 6211465216 "GET /static/assets/img/hero/hero-sm-1.jpg HTTP/1.1" 200 183439
INFO 2025-07-09 13:44:17,570 basehttp 10544 6211465216 "GET /static/assets/img/hero/4.jpg HTTP/1.1" 200 215809
INFO 2025-07-09 13:44:17,698 basehttp 10544 6211465216 "GET /static/assets/fonts/fa-brands-400.woff2 HTTP/1.1" 200 77376
INFO 2025-07-09 13:44:22,341 basehttp 10544 6160986112 "GET /register/ HTTP/1.1" 200 15700
INFO 2025-07-09 13:44:22,361 basehttp 10544 6160986112 "GET /static/img/logo/logo.png HTTP/1.1" 304 0
INFO 2025-07-09 13:44:22,361 basehttp 10544 6177812480 "GET /static/img/logo/logo-icon.png HTTP/1.1" 304 0
INFO 2025-07-09 13:44:22,370 basehttp 10544 6177812480 "GET /static/assets/js/backToTop.js HTTP/1.1" 304 0
INFO 2025-07-09 13:44:22,372 basehttp 10544 6160986112 "GET /static/assets/js/bootstrap.bundle.min.js HTTP/1.1" 304 0
INFO 2025-07-09 13:44:22,373 basehttp 10544 6194638848 "GET /static/assets/js/purecounter.js HTTP/1.1" 304 0
INFO 2025-07-09 13:44:22,377 basehttp 10544 6211465216 "GET /static/assets/js/ajax-form.js HTTP/1.1" 304 0
INFO 2025-07-09 13:44:22,378 basehttp 10544 6228291584 "GET /static/assets/js/imagesloaded.pkgd.min.js HTTP/1.1" 304 0
INFO 2025-07-09 13:44:28,624 basehttp 10544 6160986112 "GET /web_courses_list/ HTTP/1.1" 200 89059
INFO 2025-07-09 13:44:28,641 basehttp 10544 6177812480 "GET /static/assets/img/hero/ruth.jpeg HTTP/1.1" 200 97374
INFO 2025-07-09 13:44:28,642 basehttp 10544 6160986112 "GET /static/assets/img/hero/sylvester.jpeg HTTP/1.1" 200 68707
WARNING 2025-07-09 13:44:28,696 basehttp 10544 6177812480 "GET /static/assets/js/jquery.appear.js HTTP/1.1" 404 1837
WARNING 2025-07-09 13:44:28,704 basehttp 10544 6245117952 "GET /static/assets/img/cta/cta-shape.png%20 HTTP/1.1" 404 1848
WARNING 2025-07-09 13:44:28,707 basehttp 10544 6228291584 "GET /static/assets/img/course/course-dot.png%20 HTTP/1.1" 404 1860
INFO 2025-07-09 13:44:28,707 basehttp 10544 6211465216 "GET /static/assets/img/hero/lilian.jpeg HTTP/1.1" 200 63171
INFO 2025-07-09 13:44:28,709 basehttp 10544 6194638848 "GET /static/assets/img/hero/levin.jpeg HTTP/1.1" 200 61761
INFO 2025-07-09 13:44:28,711 basehttp 10544 6160986112 "GET /static/assets/img/hero/meshack.jpeg HTTP/1.1" 200 188051
INFO 2025-07-09 13:44:28,714 basehttp 10544 6177812480 "GET /static/assets/fonts/ElegantIcons.woff HTTP/1.1" 200 63664
INFO 2025-07-09 13:44:31,533 basehttp 10544 6160986112 "GET /registration2/ HTTP/1.1" 302 0
INFO 2025-07-09 13:44:31,550 basehttp 10544 6160986112 "GET /register/ HTTP/1.1" 200 15700
INFO 2025-07-09 13:45:17,549 basehttp 10544 6160986112 "POST /register/ HTTP/1.1" 302 0
INFO 2025-07-09 13:45:20,436 basehttp 10544 6160986112 "GET /verify-otp/?user_id=132 HTTP/1.1" 200 17418
INFO 2025-07-09 13:46:30,684 basehttp 10544 6177812480 "POST /verify-otp/?user_id=132 HTTP/1.1" 200 17188
INFO 2025-07-09 13:46:38,539 basehttp 10544 6177812480 "POST /verify-otp/?user_id=132 HTTP/1.1" 200 17188
INFO 2025-07-09 13:46:39,154 basehttp 10544 6160986112 - Broken pipe from ('127.0.0.1', 63314)
INFO 2025-07-09 13:46:39,915 basehttp 10544 6194638848 - Broken pipe from ('127.0.0.1', 63371)
INFO 2025-07-09 13:47:00,861 basehttp 10544 6160986112 "GET / HTTP/1.1" 200 65845
WARNING 2025-07-09 13:47:00,991 basehttp 10544 6160986112 "GET /static/assets/js/jquery.appear.js HTTP/1.1" 404 1837
INFO 2025-07-09 13:47:02,646 basehttp 10544 6160986112 "GET /login/ HTTP/1.1" 200 13133
INFO 2025-07-09 13:47:17,160 basehttp 10544 6160986112 "POST /login/ HTTP/1.1" 302 0
INFO 2025-07-09 13:47:20,839 basehttp 10544 6160986112 "GET / HTTP/1.1" 200 71356
WARNING 2025-07-09 13:47:20,961 basehttp 10544 6160986112 "GET /static/assets/js/jquery.appear.js HTTP/1.1" 404 1837
INFO 2025-07-09 14:03:05,211 autoreload 10544 8422750912 /Users/djsean/Desktop/APPS2024/YITP2025/YITPAPP/users/otp_views.py changed, reloading.
INFO 2025-07-09 14:03:11,259 autoreload 11961 8422750912 Watching for file changes with StatReloader
INFO 2025-07-09 14:03:22,817 basehttp 11961 6162739200 "GET /web_courses_list/ HTTP/1.1" 302 0
INFO 2025-07-09 14:03:23,039 autoreload 11961 8422750912 /Users/djsean/Desktop/APPS2024/YITP2025/YITPAPP/users/otp_views.py changed, reloading.
INFO 2025-07-09 14:03:23,925 autoreload 11983 8422750912 Watching for file changes with StatReloader
INFO 2025-07-09 14:03:34,079 basehttp 11983 6161625088 "GET /lms/courses/courses/ HTTP/1.1" 200 60437
WARNING 2025-07-09 14:03:34,298 basehttp 11983 6161625088 "GET /static/assets/js/jquery.appear.js HTTP/1.1" 404 1837
INFO 2025-07-09 14:03:34,329 basehttp 11983 6161625088 "GET /static/assets/fonts/fa-solid-900.woff2 HTTP/1.1" 304 0
INFO 2025-07-09 14:03:34,332 basehttp 11983 6325039104 "GET /static/assets/fonts/fa-light-300.woff2 HTTP/1.1" 304 0
INFO 2025-07-09 14:12:23,523 autoreload 12252 8422750912 Watching for file changes with StatReloader
INFO 2025-07-09 14:14:35,091 basehttp 12252 6171111424 "GET / HTTP/1.1" 200 65845
INFO 2025-07-09 14:14:35,098 basehttp 12252 6187937792 "GET /register/ HTTP/1.1" 200 15700
INFO 2025-07-09 14:14:54,836 basehttp 12252 6187937792 "POST /register/ HTTP/1.1" 302 0
INFO 2025-07-09 14:15:00,416 basehttp 12252 6187937792 "GET /verify-otp/?user_id=135 HTTP/1.1" 200 17414
INFO 2025-07-09 14:15:05,290 basehttp 12252 6187937792 "GET /verify-otp/?user_id=135 HTTP/1.1" 200 15807
INFO 2025-07-09 14:15:29,507 basehttp 12252 6187937792 "POST /verify-otp/ HTTP/1.1" 302 0
INFO 2025-07-09 14:15:37,411 basehttp 12252 6187937792 "GET /welcome/ HTTP/1.1" 200 71028
WARNING 2025-07-09 14:15:43,903 log 12252 6187937792 Forbidden (CSRF token from POST incorrect.): /verify-otp/
WARNING 2025-07-09 14:15:43,904 basehttp 12252 6187937792 "POST /verify-otp/ HTTP/1.1" 403 2518
WARNING 2025-07-09 14:15:47,795 log 12252 6187937792 Forbidden (CSRF token from POST incorrect.): /login/
WARNING 2025-07-09 14:15:47,796 basehttp 12252 6187937792 "POST /login/ HTTP/1.1" 403 2518
INFO 2025-07-09 14:16:38,674 autoreload 12471 8422750912 Watching for file changes with StatReloader
ERROR 2025-07-09 14:18:31,496 log 12252 6171111424 Internal Server Error: /lms/courses/courses/test-paid-course/
Traceback (most recent call last):
  File "/Users/djsean/Desktop/APPS2024/YITP2025/YITPAPP/env_new/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
